835;0;3126;fffffffd;ffffffef;578;ffffffe8;ffffffdb;fffffff7;193;0000003d;fffffbb5
836;0;3130;ffffffff;ffffffed;0000056a;ffffffeb;ffffffdb;fffffff1;197;32;fffffb9e
837;0;3134;ffffffeb;ffffffea;571;ffffffeb;ffffffd9;fffffff1;197;32;fffffb9e
838;0;3139;fffffffa;ffffffe6;572;fffffff0;ffffffd8;fffffff6;197;32;fffffb9e
839;0;3143;fffffff6;fffffff0;0000056f;ffffffe7;ffffffdc;fffffff5;0000018f;49;fffffba5
840;0;3147;fffffffa;ffffffee;0000056c;ffffffea;ffffffda;fffffff5;0000018f;49;fffffba5
841;0;3151;fffffff7;fffffff0;0000056c;fffffff1;ffffffda;fffffff2;0000018f;49;fffffba5
842;0;3156;fffffff9;fffffff0;0000056a;fffffff0;ffffffde;fffffff2;183;55;fffffba1
843;0;3160;fffffffa;ffffffe9;574;ffffffeb;ffffffd9;fffffff6;183;55;fffffba1
844;0;3164;fffffff9;ffffffee;570;ffffffe6;ffffffd9;fffffff6;183;55;fffffba1
845;0;3168;fffffff8;ffffffee;0000056f;ffffffeb;ffffffd8;fffffff8;0000018f;0000004b;fffffbad
846;0;3173;fffffffa;fffffff7;0000056f;ffffffec;ffffffdc;fffffff6;0000018f;0000004b;fffffbad
847;0;3177;fffffffe;ffffffee;573;ffffffed;ffffffda;fffffff9;0000018f;0000004b;fffffbad
848;0;3181;fffffffe;fffffff8;0000056d;ffffffe7;ffffffdb;fffffff5;197;39;fffffbaf
849;0;3185;0;ffffffe1;570;ffffffec;ffffffd9;fffffff5;197;39;fffffbaf
850;0;3190;fffffffa;ffffffe8;0000056f;ffffffed;ffffffd8;fffffff7;197;39;fffffbaf
851;0;3194;fffffffc;fffffff5;0000056f;ffffffed;ffffffd8;fffffff8;195;39;fffffb8f
852;0;3198;fffffffa;ffffffef;0000056f;fffffff3;ffffffda;fffffff6;195;39;fffffb8f
853;0;3202;fffffff9;fffffff1;0000056e;ffffffef;ffffffda;fffffff6;195;39;fffffb8f
854;0;3207;fffffffb;ffffffe9;0000056c;ffffffea;ffffffd8;fffffff5;189;53;fffffbbd
855;0;3211;ffffffff;fffffff0;0000056e;ffffffeb;ffffffdb;ffffffee;189;53;fffffbbd
856;0;3215;fffffff2;ffffffeb;0000056f;ffffffed;ffffffd8;fffffff2;189;53;fffffbbd
857;0;3219;fffffffc;ffffffeb;576;ffffffe9;ffffffd8;fffffff6;193;0000004b;fffffb9b
858;0;3224;fffffffb;fffffff1;0000056f;ffffffec;ffffffd8;fffffff1;193;0000004b;fffffb9b
859;0;3228;fffffff7;ffffffee;573;ffffffeb;ffffffdb;fffffff6;193;0000004b;fffffb9b
860;0;3232;fffffffe;ffffffee;0000056f;ffffffed;ffffffe0;fffffff7;199;0000004b;fffffbb9
861;0;3236;fffffff6;fffffff2;574;ffffffe8;ffffffde;fffffff5;199;0000004b;fffffbb9
862;0;3241;fffffffc;ffffffec;579;ffffffee;ffffffd8;fffffff5;199;0000004b;fffffbb9
863;0;3245;ffffffff;fffffff2;573;ffffffec;ffffffda;fffffff8;0000018b;0000003d;fffffba5
864;0;3249;fffffff8;fffffff4;573;ffffffec;ffffffd8;fffffff3;0000018b;0000003d;fffffba5
865;0;3253;fffffffb;ffffffea;0000056c;ffffffea;ffffffdd;fffffff4;0000018b;0000003d;fffffba5
866;0;3258;fffffff6;ffffffe9;574;ffffffeb;ffffffd9;fffffff5;0000019d;0000003b;fffffbb9
867;0;3262;fffffffc;ffffffec;573;ffffffe9;ffffffdc;fffffff6;0000019d;0000003b;fffffbb9
868;0;3266;fffffffa;fffffff0;570;ffffffe6;ffffffd9;fffffffb;0000019d;0000003b;fffffbb9
869;0;3271;ffffffff;fffffff5;0000056e;ffffffe8;ffffffd9;fffffff7;195;0000004f;fffffbab
870;0;3275;ffffffff;ffffffee;569;ffffffeb;ffffffda;fffffff6;195;0000004f;fffffbab
871;0;3279;fffffff9;ffffffeb;0000056b;ffffffe5;ffffffdb;fffffff8;195;0000004f;fffffbab
872;0;3283;fffffffa;ffffffee;578;ffffffe6;ffffffd9;fffffff5;0000018f;45;fffffbb6
873;0;3288;fffffff3;ffffffea;571;ffffffe7;ffffffd7;fffffff4;0000018f;45;fffffbb6
874;0;3292;fffffff8;ffffffee;0000056e;ffffffea;ffffffd6;fffffff2;0000018f;45;fffffbb6
875;0;3296;fffffffa;ffffffee;574;ffffffed;ffffffd7;fffffff5;185;0000003f;fffffbac
876;0;3300;fffffffe;ffffffe6;572;ffffffed;ffffffd7;fffffff5;185;0000003f;fffffbac
877;0;3305;000000fe;ffffffec;571;ffffffe9;ffffffd8;fffffff3;185;0000003f;fffffbac
878;0;3309;fffffff6;ffffffed;575;ffffffe5;ffffffd6;fffffff2;0000017f;0000004b;fffffb8f
879;0;3313;fffffffd;fffffff0;0000056e;ffffffed;ffffffd9;fffffff6;0000017f;0000004b;fffffb8f
880;0;3317;ffffff01;ffffffef;568;ffffffea;ffffffd6;fffffff6;0000017f;0000004b;fffffb8f
881;0;3322;fffffffa;fffffff0;568;ffffffe9;ffffffd7;fffffff3;183;30;fffffbba
882;0;3326;ffffffff;ffffffed;0000056d;ffffffed;ffffffdc;fffffff5;183;30;fffffbba
883;0;3330;fffffffc;fffffff3;0000056d;ffffffe9;ffffffd8;fffffff7;183;30;fffffbba
884;0;3334;fffffff5;fffffff2;0000056d;ffffffeb;ffffffda;fffffff6;183;0000004b;fffffb7c
885;0;3339;fffffffb;ffffffed;571;ffffffe8;ffffffd6;fffffff6;183;0000004b;fffffb7c
886;0;3343;fffffff3;ffffffed;570;ffffffec;ffffffd8;fffffff7;183;0000004b;fffffb9f
887;0;3347;fffffffd;fffffff4;577;ffffffe6;ffffffdd;fffffff9;0000018f;43;fffffb9f
888;0;3351;000000f8;ffffffed;0000056b;ffffffe9;ffffffd9;fffffff4;0000018f;43;fffffb9f
889;0;3356;fffffffb;fffffff8;575;ffffffea;ffffffdb;fffffff2;0000018f;47;fffffb93
890;0;3360;000000f7;fffffff1;0000056f;ffffffe8;ffffffda;fffffff4;0000017b;47;fffffb93
891;0;3364;fffffffd;ffffffed;0000056e;ffffffe8;ffffffda;fffffff8;0000017b;47;fffffb93
892;0;3368;fffffff5;fffffff1;571;ffffffe5;ffffffd9;fffffff4;0000017b;49;fffffb9a
893;0;3373;fffffff2;ffffffee;0000056a;ffffffe9;ffffffdc;fffffff5;000001a2;49;fffffb9a
894;0;3377;ffffffff;fffffff0;570;ffffffeb;ffffffdc;fffffff7;000001a2;49;fffffb9a
895;0;3381;fffffffd;ffffffec;570;ffffffed;ffffffd9;fffffff2;193;0000004f;fffffb8d
896;0;3385;fffffffb;ffffffeb;576;ffffffea;ffffffe1;fffffff5;193;0000004f;fffffb8d
897;0;3390;fffffffe;fffffff9;576;ffffffeb;ffffffdb;fffffff6;193;0000004f;fffffb8d
898;0;3394;0;fffffff2;570;ffffffec;ffffffdc;fffffff3;0000018b;0000003b;fffffbb3
899;0;3398;fffffff2;ffffffe6;0000056d;ffffffec;ffffffdc;fffffff8;0000018b;0000003b;fffffbb3
900;0;3402;0;ffffffed;0000056c;ffffffea;ffffffd8;fffffffb;0000018b;0000003b;fffffbb3
901;0;3407;fffffff7;fffffff4;572;ffffffeb;ffffffde;fffffff5;0000018d;55;fffffba5
902;0;3411;fffffff7;ffffffea;0000056c;ffffffee;ffffffda;fffffff7;0000018d;55;fffffba5
903;0;3415;fffffff9;fffffff4;0000056c;ffffffe8;ffffffd9;fffffff9;0000018d;55;fffffba5
904;0;3419;fffffffd;ffffffe9;566;ffffffed;ffffffd6;fffffff6;187;0000003f;fffffbb5
905;0;3424;fffffff9;ffffffef;0000056d;ffffffe6;ffffffd5;fffffff2;187;0000003f;fffffbb5
906;0;3428;fffffff4;fffffff6;570;ffffffe8;ffffffd5;fffffff6;187;0000003f;fffffbb5
907;0;3432;fffffffd;fffffff1;573;ffffffeb;ffffffd9;fffffff6;199;47;fffffba1
908;0;3436;ffffffff;ffffffee;577;ffffffee;ffffffdd;fffffff1;199;47;fffffba1
909;0;3441;ffffffff;ffffffe8;0000056d;ffffffed;ffffffda;fffffff0;199;47;fffffba1
910;0;3445;fffffffb;fffffff6;0000056e;fffffff2;ffffffd8;fffffff4;195;32;fffffbb4
911;0;3449;fffffffe;ffffffee;577;ffffffed;ffffffdd;fffffff4;195;32;fffffbb4
912;0;3454;fffffff9;ffffffef;574;ffffffe6;ffffffd8;fffffff6;195;32;fffffbb4
913;0;3458;fffffff6;ffffffee;0000056b;ffffffea;ffffffda;fffffff5;0000018b;0000004d;fffffbba
914;0;3462;fffffff1;ffffffec;0000056c;ffffffe9;ffffffd9;fffffff5;0000018b;0000004d;fffffbba
915;0;3466;fffffffd;fffffff0;571;ffffffea;ffffffd8;fffffff8;0000018b;0000004d;fffffbba
916;0;3470;ffffffff;ffffffef;0000056e;ffffffee;ffffffd7;fffffff6;0000018b;53;fffffbb5
917;0;3475;fffffff6;ffffffed;576;ffffffeb;ffffffd8;fffffff8;0000018b;53;fffffbb5
918;0;3479;fffffffb;ffffffed;569;ffffffea;ffffffdb;fffffff6;0000018b;53;fffffbb5
919;0;3483;fffffff8;ffffffef;575;ffffffeb;ffffffdb;fffffff6;193;0000003f;fffffb97
920;0;3488;fffffff6;fffffff3;575;ffffffe6;ffffffd9;fffffffa;193;0000003f;fffffb97
921;0;3492;fffffffb;fffffff3;572;ffffffe7;ffffffd7;fffffff5;193;0000003f;fffffb97
922;0;3496;fffffff9;fffffff1;0000056b;ffffffe8;ffffffd6;fffffff4;0000018f;57;fffffb77
923;0;3500;fffffff4;ffffffeb;0000056c;ffffffea;ffffffd7;fffffff8;0000018f;57;fffffb77
924;0;3505;fffffff9;ffffffef;0000056e;ffffffe7;ffffffd6;fffffff7;0000018f;57;fffffb77
925;0;3509;fffffffb;fffffff3;572;ffffffe8;ffffffd6;fffffff1;199;49;fffffb9a
926;0;3513;fffffff7;ffffffed;0000056d;ffffffe7;ffffffd9;fffffff0;199;49;fffffb9a
927;0;3517;fffffff7;ffffffef;577;ffffffea;ffffffd8;fffffff6;199;49;fffffb9a
928;0;3522;fffffff8;fffffff2;568;ffffffe9;ffffffd9;fffffff8;187;30;fffffb91
929;0;3526;fffffff6;ffffffe6;0000056d;ffffffe9;ffffffd6;fffffff7;187;30;fffffb91
930;0;3530;fffffff7;ffffffed;0000056f;ffffffe8;ffffffd7;fffffff5;187;30;fffffb91
931;0;3534;fffffffd;ffffffee;0000056e;ffffffea;ffffffda;fffffff7;183;0000005f;fffffbb3
932;0;3539;fffffffb;ffffffee;0000056b;ffffffe9;ffffffdb;fffffffa;183;0000005f;fffffbb3
933;0;3543;fffffff8;ffffffec;576;ffffffec;ffffffd9;ffffffef;183;0000005f;fffffbb3
934;0;3547;fffffff9;fffffff3;570;ffffffe9;ffffffda;fffffff7;0000019c;55;fffffb84
935;0;3551;fffffff9;ffffffe9;0000057c;ffffffee;ffffffdb;fffffff7;0000019c;55;fffffb84
936;0;3556;fffffffa;ffffffea;566;ffffffeb;ffffffdc;fffffff4;0000019c;55;fffffb84
937;0;3560;fffffff6;ffffffee;567;ffffffed;ffffffd8;fffffff6;187;49;fffffb98
938;0;3564;fffffff9;ffffffee;574;ffffffea;ffffffd9;fffffff9;187;49;fffffb98
939;0;3568;fffffff1;ffffffef;570;ffffffea;ffffffdb;fffffff2;187;49;fffffb98
940;0;3573;fffffff7;fffffff6;0000056d;ffffffed;ffffffdc;fffffff6;0000018b;51;fffffb87
941;0;3577;fffffff5;ffffffeb;574;ffffffea;ffffffdc;fffffff6;0000018b;51;fffffb87
942;0;3581;fffffffd;ffffffea;573;ffffffe8;ffffffdc;fffffff6;0000018b;51;fffffb87
943;0;3585;fffffffb;fffffff1;572;ffffffe9;ffffffd7;fffffff6;197;68;fffffba2
944;0;3590;fffffffa;ffffffee;577;ffffffe8;ffffffdc;fffffff8;197;68;fffffba2
945;0;3594;fffffffa;ffffffec;0000056f;ffffffee;ffffffd9;fffffff5;197;68;fffffba2
946;0;3598;fffffffb;ffffffe8;0000056f;ffffffea;ffffffdd;fffffff4;0000018f;43;fffffb9c
947;0;3602;fffffffd;ffffffeb;573;ffffffe8;ffffffda;fffffff5;0000018f;43;fffffb9c
948;0;3607;fffffff7;fffffff0;0000056f;fffffff0;ffffffdc;fffffff8;0000018f;43;fffffb92
949;0;3611;fffffff8;fffffff5;567;ffffffec;ffffffdc;fffffff4;185;0000003f;fffffb92
950;0;3615;ffffffef;fffffff4;0000056b;ffffffec;ffffffdc;fffffff6;185;0000003f;fffffb92
951;0;3619;fffffff6;ffffffea;0000056e;ffffffee;ffffffdb;fffffff3;185;0000003f;fffffbb3
952;0;3624;fffffff7;fffffff7;0000056e;ffffffeb;ffffffd9;fffffff7;195;0000003f;fffffbb3
953;0;3628;fffffff9;fffffff1;571;ffffffeb;ffffffdb;fffffff2;195;0000003f;fffffbb3
954;0;3632;fffffffd;fffffff8;574;ffffffe9;ffffffd7;fffffff3;195;41;fffffb93
955;0;3636;fffffff9;fffffff6;0000056d;ffffffe6;ffffffd8;fffffff2;197;41;fffffb93
956;0;3641;fffffffe;ffffffeb;0000056f;ffffffe8;ffffffd8;fffffff4;197;41;fffffb93
957;0;3645;fffffffc;fffffff4;573;ffffffee;ffffffd5;fffffff6;189;0000004b;fffffb85
958;0;3649;fffffffc;ffffffef;0000056c;ffffffeb;ffffffd6;fffffff1;189;0000004b;fffffb85
959;0;3654;3;fffffff2;0000056d;ffffffe9;ffffffda;fffffff6;189;0000004b;fffffb85
960;0;3658;fffffff5;fffffff1;571;ffffffef;ffffffda;fffffff7;189;47;fffffb94
961;0;3662;fffffff8;fffffff3;576;ffffffeb;ffffffdb;fffffff3;189;47;fffffb94
962;0;3666;ffffffff;ffffffef;572;ffffffeb;ffffffd6;fffffff6;189;47;fffffb94
963;0;3671;fffffffd;fffffff2;570;ffffffe7;ffffffd7;fffffff5;183;0000004b;fffffb9f
964;0;3675;fffffffd;ffffffed;578;ffffffed;ffffffd8;fffffff4;183;0000004b;fffffb9f
965;0;3679;fffffff8;ffffffeb;571;ffffffea;ffffffd5;fffffff3;183;0000004b;fffffb9f
966;0;3683;ffffffff;fffffff1;573;ffffffe8;ffffffd6;fffffff7;187;0000004f;fffffb8f
967;0;3688;fffffffd;ffffffec;570;ffffffee;ffffffdb;fffffff4;187;0000004f;fffffb8f
968;0;3692;fffffffc;fffffff0;571;ffffffe6;ffffffd9;fffffff5;187;0000004f;fffffb8f
969;0;3696;fffffff9;fffffff0;0000057b;ffffffe7;ffffffd9;fffffff4;179;0000003b;fffffba0
970;0;3700;fffffff6;fffffff2;574;ffffffeb;ffffffd8;fffffff6;179;0000003b;fffffba0
971;0;3705;fffffff7;fffffff0;0000056f;ffffffef;ffffffd9;fffffff4;179;0000003b;fffffba0
972;0;3709;fffffffd;fffffff2;569;ffffffe9;ffffffd9;fffffff1;197;0000003d;fffffba0
973;0;3713;fffffffd;fffffff1;572;ffffffea;ffffffd7;fffffff3;197;0000003d;fffffba0
974;0;3717;fffffff6;ffffffe9;0000056c;ffffffef;ffffffdb;fffffff5;197;0000003d;fffffba0
975;0;3722;fffffffb;ffffffe4;0000056f;ffffffec;ffffffd8;fffffff6;193;53;fffffb98
976;0;3726;fffffff9;fffffff3;0000057a;ffffffed;ffffffd4;fffffff5;193;53;fffffb98
977;0;3730;fffffffd;ffffffe3;572;ffffffeb;ffffffdb;fffffff4;193;53;fffffb98
978;0;3734;ffffffff;fffffff0;570;ffffffe9;ffffffde;fffffff5;0000018d;0000003b;fffffb98
979;0;3739;fffffffe;ffffffe9;574;ffffffed;ffffffda;fffffff8;0000018d;0000003b;fffffb98
980;0;3743;1;fffffff8;0000056a;ffffffeb;ffffffd9;fffffff7;0000018d;0000003b;fffffb98
981;0;3747;4;fffffff6;0000057b;ffffffea;ffffffdd;fffffff4;183;47;fffffb9a
982;0;3751;fffffffd;ffffffee;0000056b;ffffffe9;ffffffda;fffffff4;183;47;fffffb9a
983;0;3756;fffffff5;ffffffec;569;ffffffea;ffffffde;fffffff6;183;47;fffffb9a
984;0;3760;fffffff7;ffffffee;0000056f;ffffffec;ffffffd5;fffffff3;187;0000004f;fffffb92
985;0;3764;fffffff9;ffffffe5;0000057c;ffffffec;ffffffdb;fffffff4;187;0000004f;fffffb92
986;0;3768;fffffff5;ffffffe7;0000056f;ffffffea;ffffffdc;fffffff5;187;0000004f;fffffb92
987;0;3773;fffffffb;ffffffe4;569;ffffffec;ffffffd9;fffffff5;187;0000003d;fffffbaa
988;0;3777;fffffffb;ffffffef;0000056e;ffffffec;ffffffd8;fffffff5;187;0000003d;fffffbaa
989;0;3781;1;ffffffec;571;ffffffeb;ffffffd6;fffffffa;187;0000003d;fffffbaa
990;0;3785;fffffffc;ffffffeb;576;ffffffea;ffffffd9;fffffff8;183;0000003b;fffffba2
991;0;3790;fffffffc;ffffffef;571;ffffffec;ffffffd9;fffffff8;183;0000003b;fffffba2
992;0;3794;fffffffc;ffffffed;0000056f;ffffffee;ffffffd7;fffffff7;183;0000003b;fffffba2
993;0;3798;fffffff9;ffffffed;0000056d;ffffffee;ffffffd7;fffffff0;197;0000004d;fffffb89
994;0;3802;fffffff0;fffffff3;0000056f;ffffffec;ffffffda;fffffff8;197;0000004d;fffffb89
995;0;3807;ffffffff;fffffff3;572;ffffffef;ffffffdd;fffffff4;197;0000004d;fffffb89
996;0;3811;fffffffb;ffffffe8;0000056a;ffffffeb;ffffffdc;fffffff3;000001a2;0000004b;fffffb9c
997;0;3815;fffffffe;ffffffec;0000056b;ffffffea;ffffffd8;fffffff5;000001a2;0000004b;fffffb9c
998;0;3819;ffffffff;ffffffeb;570;ffffffed;ffffffdb;fffffff5;000001a2;0000004b;fffffb9c
999;0;3824;fffffffd;ffffffef;0000056b;ffffffeb;ffffffda;fffffff7;199;41;fffffb97
1000;0;3828;fffffffc;ffffffef;572;ffffffed;ffffffdb;fffffff4;199;41;fffffb97
1001;0;3832;fffffffc;fffffff5;577;ffffffec;ffffffda;fffffff6;199;41;fffffb97
1002;0;3836;fffffff8;ffffffe8;574;ffffffec;ffffffdd;fffffff7;197;49;fffffba9
1003;0;3841;1;fffffff3;576;ffffffeb;ffffffd9;fffffff3;197;49;fffffba9
1004;0;3845;fffffff9;ffffffea;572;ffffffee;ffffffd9;fffffff7;197;49;fffffba9
1005;0;3849;fffffffc;ffffffeb;569;ffffffea;ffffffd9;fffffff8;0000018f;0000005b;fffffba5
1006;0;3854;fffffffe;ffffffee;0000056f;ffffffe8;ffffffdb;fffffffa;0000018f;0000005b;fffffba5
1007;0;3858;fffffff6;ffffffe8;570;ffffffe8;ffffffda;fffffff5;0000018f;0000005b;fffffba0
1008;0;3862;fffffff4;ffffffec;0000056d;ffffffe7;ffffffd7;fffffff4;193;41;fffffba0
1009;0;3866;fffffffd;ffffffee;0000056e;ffffffe9;ffffffdd;fffffff6;193;41;fffffba0
1010;0;3871;fffffff8;fffffff0;0000056a;ffffffea;ffffffd8;fffffff7;193;41;fffffbac
1011;0;3875;fffffff8;fffffff4;0000056b;ffffffed;ffffffd9;fffffff7;181;35;fffffbac
1012;0;3879;fffffff9;fffffff0;569;ffffffe9;ffffffdb;fffffff3;181;35;fffffbac
1013;0;3883;fffffffd;fffffff2;0000056e;ffffffe8;ffffffd9;fffffff4;181;45;fffffba1
1014;0;3888;fffffffb;ffffffea;0000056b;ffffffec;ffffffd7;fffffff5;000001a8;45;fffffba1
1015;0;3892;fffffffa;fffffff2;568;ffffffea;ffffffd9;fffffff4;000001a8;45;fffffba1
1016;0;3896;0;ffffffec;569;ffffffea;ffffffd9;fffffff5;193;43;fffffbb0
1017;0;3900;fffffffd;fffffff1;0000056f;ffffffef;ffffffdb;fffffff6;193;43;fffffbb0
1018;0;3905;fffffff9;ffffffee;576;ffffffef;ffffffe1;fffffff4;193;43;fffffbb0
1019;0;3909;fffffff9;fffffff0;574;ffffffeb;ffffffdd;fffffff3;0000019e;35;fffffb98
1020;0;3913;fffffffc;ffffffef;571;ffffffee;ffffffda;fffffff3;0000019e;35;fffffb98
1021;0;3917;fffffffc;ffffffec;570;ffffffed;ffffffd8;fffffff4;0000019e;35;fffffb98
1022;0;3922;fffffffa;ffffffed;572;ffffffe6;ffffffdc;fffffff7;189;49;fffffba3
1023;0;3926;fffffff9;ffffffea;572;ffffffeb;ffffffda;fffffff8;189;49;fffffba3
1024;0;3930;fffffffe;ffffffed;576;ffffffeb;ffffffd8;fffffff3;189;49;fffffba3
1025;0;3934;fffffff7;ffffffeb;578;ffffffe6;ffffffdb;fffffff7;183;47;fffffba0
1026;0;3939;0;ffffffef;0000056e;ffffffec;ffffffda;fffffff6;183;47;fffffba0
1027;0;3943;fffffff8;fffffff4;0000056c;ffffffee;ffffffdb;fffffff5;183;47;fffffba0
1028;0;3947;fffffffe;fffffff5;0000056f;ffffffea;ffffffdc;fffffff3;197;43;fffffb81
1029;0;3951;fffffffd;ffffffef;572;ffffffea;ffffffda;fffffff5;197;43;fffffb81
1030;0;3956;ffffffff;ffffffec;574;ffffffec;ffffffd9;fffffff5;197;43;fffffb81
1031;0;3960;fffffffa;ffffffea;574;ffffffef;ffffffdc;fffffff4;187;35;fffffba4
1032;0;3964;fffffffa;ffffffea;578;ffffffea;ffffffde;fffffff9;187;35;fffffba4
1033;0;3968;fffffffb;fffffff6;0000056b;ffffffe8;ffffffdd;fffffff6;187;35;fffffba4
1034;0;3973;fffffffb;ffffffe9;570;ffffffe9;ffffffda;fffffff8;0000018f;0000003b;fffffb87
1035;0;3977;fffffffc;ffffffe4;571;ffffffeb;ffffffd9;fffffff5;0000018f;0000003b;fffffb87
1036;0;3981;fffffff9;ffffffea;575;ffffffec;ffffffda;fffffff4;0000018f;0000003b;fffffb87
1037;0;3985;fffffffb;fffffff0;573;ffffffe8;ffffffdd;fffffff4;199;0000003f;fffffb97
1038;0;3990;fffffffa;ffffffe8;0000056f;ffffffe9;ffffffdb;fffffff5;199;0000003f;fffffb97
1039;0;3994;fffffffb;ffffffee;567;ffffffed;ffffffda;fffffff7;199;0000003f;fffffb97
1040;0;3998;fffffffb;ffffffee;573;ffffffef;ffffffe0;fffffff4;187;0000004f;fffffb87
1041;0;4002;fffffffb;ffffffe9;0000056e;ffffffe9;ffffffdf;fffffff5;187;0000004f;fffffb87
1042;0;4007;fffffff6;ffffffe7;571;ffffffe9;ffffffdb;fffffff5;187;0000004f;fffffb87
1043;0;4011;fffffffd;ffffffe3;0000056f;ffffffeb;ffffffd9;fffffff3;199;47;fffffba0
1044;0;4015;fffffff9;ffffffea;573;ffffffec;ffffffd7;fffffff8;199;47;fffffba0
1045;0;4019;fffffff7;ffffffe9;565;ffffffeb;ffffffda;fffffff1;199;47;fffffba0
1046;0;4024;fffffff6;ffffffee;569;ffffffec;ffffffdc;fffffff8;193;0000004f;fffffb9c
1047;0;4028;fffffffa;ffffffeb;575;ffffffef;ffffffd8;fffffff3;193;0000004f;fffffb9c
1048;0;4032;fffffffa;fffffff6;0000056c;ffffffeb;ffffffda;fffffff3;193;0000004f;fffffb9c
1049;0;4036;fffffff8;ffffffea;576;ffffffeb;ffffffd6;fffffff7;189;0000004b;fffffb78
1050;0;4041;fffffffd;fffffff0;568;ffffffef;ffffffda;fffffff4;189;0000004b;fffffb78
1051;0;4045;ffffffff;fffffff0;574;ffffffec;ffffffd8;fffffff3;189;0000004b;fffffb78
1052;0;4049;fffffff7;fffffff2;0000056d;ffffffec;ffffffdb;fffffff5;197;51;fffffb74
1053;0;4053;fffffff8;fffffff6;578;ffffffe9;ffffffdb;fffffff3;197;51;fffffb74
1054;0;4058;fffffffc;ffffffec;570;ffffffec;ffffffdc;fffffff7;197;51;fffffb74
1055;0;4062;fffffff7;ffffffec;572;ffffffec;ffffffd7;fffffff7;000001a6;0000004d;fffffb9b
1056;0;4066;fffffff8;ffffffef;0000056b;ffffffee;ffffffd9;fffffff6;000001a6;0000004d;fffffb9b
1057;0;4070;1;fffffff3;0000056d;ffffffe9;ffffffdb;fffffff3;000001a6;0000004d;fffffb9b
1058;0;4075;fffffff4;fffffff4;574;ffffffe6;ffffffd8;fffffffb;000001a2;0000004b;fffffb8e
1059;0;4079;fffffffc;ffffffeb;568;ffffffe8;ffffffdb;fffffff4;000001a2;0000004b;fffffb8e
1060;0;4083;fffffff8;ffffffed;574;ffffffe8;ffffffd4;fffffff6;000001a2;0000004b;fffffb8e
1061;0;4087;fffffffa;fffffff1;572;ffffffed;ffffffd9;fffffff7;199;49;fffffb9d
1062;0;4092;fffffffb;ffffffef;571;ffffffeb;ffffffdb;fffffff7;199;49;fffffb9d
1063;0;4096;ffffffff;fffffff2;570;ffffffea;ffffffdb;fffffff8;199;49;fffffb9d
1064;0;4100;fffffff8;fffffff2;572;ffffffeb;ffffffd9;fffffff8;0000018f;0000004b;fffffb76
1065;0;4105;fffffff6;fffffff0;0000056c;ffffffec;ffffffd8;fffffff2;0000018f;0000004b;fffffb76
1066;0;4109;fffffffb;ffffffec;574;ffffffeb;ffffffdc;fffffff5;0000018f;0000004b;fffffb76
1067;0;4113;fffffffe;fffffff3;570;ffffffe9;ffffffd9;fffffff3;0000019e;35;fffffb94
1068;0;4117;fffffff8;fffffff0;573;ffffffe7;ffffffd9;fffffff3;0000019e;35;fffffb94
1069;0;4122;fffffffd;ffffffec;573;ffffffe8;ffffffd7;fffffff5;0000019e;35;fffffba2
1070;0;4126;fffffff8;ffffffed;572;ffffffee;ffffffdb;fffffff3;197;0000004b;fffffba2
1071;0;4130;fffffffa;ffffffec;0000056d;ffffffee;ffffffd9;fffffff4;197;0000004b;fffffba2
1072;0;4134;fffffffe;fffffff1;572;ffffffed;ffffffdd;fffffff6;197;0000004b;fffffb98
1073;0;4139;ffffffff;fffffff5;579;ffffffec;ffffffdb;fffffff3;197;0000003d;fffffb98
1074;0;4143;fffffffd;fffffff1;0000056e;ffffffee;ffffffd9;fffffff2;197;0000003d;fffffb98
1075;0;4147;fffffffe;ffffffe9;575;ffffffe9;ffffffda;fffffff6;197;0000004b;fffffbaa
1076;0;4151;fffffffb;fffffff7;573;ffffffe7;ffffffd9;fffffff3;0000019c;0000004b;fffffbaa
1077;0;4155;0;ffffffef;0000056d;ffffffe5;ffffffd9;fffffff4;0000019c;0000004b;fffffbaa
1078;0;4160;fffffffe;fffffff2;569;ffffffe8;ffffffd9;fffffff6;193;0000003d;fffffb8e
1079;0;4164;fffffff5;ffffffed;567;ffffffe8;ffffffda;fffffff6;193;0000003d;fffffb8e
1080;0;4168;fffffff8;ffffffee;570;ffffffed;ffffffd8;fffffff4;193;0000003d;fffffb8e
1081;0;4172;fffffffe;fffffff0;572;ffffffec;ffffffda;fffffff7;0000019c;0000004d;fffffbb4
1082;0;4177;fffffffb;fffffff2;577;ffffffec;ffffffdb;fffffff7;0000019c;0000004d;fffffbb4
1083;0;4181;fffffff9;fffffff0;0000056d;ffffffe9;ffffffd8;fffffff6;0000019c;0000004d;fffffbb4
1084;0;4185;fffffffa;ffffffe7;0000056e;ffffffe8;ffffffd9;fffffff1;0000019c;0000004f;fffffba7
1085;0;4189;fffffffc;ffffffec;570;ffffffea;ffffffdb;fffffff4;0000019c;0000004f;fffffba7
1086;0;4194;fffffff8;fffffff2;0000056d;fffffff0;ffffffdb;fffffff6;0000019c;0000004f;fffffba7
1087;0;4198;fffffffd;fffffff0;0000056a;ffffffec;ffffffda;fffffff1;0000018f;0000004b;fffffbbc
1088;0;4202;fffffff8;fffffff3;571;ffffffe9;ffffffdc;fffffff7;0000018f;0000004b;fffffbbc
1089;0;4206;fffffff6;ffffffeb;578;ffffffe5;ffffffd9;fffffff3;0000018f;0000004b;fffffbbc
