3851;15973;ffffffa2;ffffffc1;573;ffffff66;fffffffe;0000018a;000001ae;ffffff50;fffffb90;0
3852;15977;ffffffa8;ffffffc6;593;ffffff8c;2;182;000001ae;ffffff50;fffffb90;0
3853;15981;ffffffb1;ffffffd4;0000059d;ffffff82;0000000a;180;000001a8;ffffff5a;fffffb87;0
3854;15986;ffffffbb;ffffffe0;000005a1;ffffff61;10;0000018b;000001a8;ffffff5a;fffffb87;0
3855;15990;ffffffbf;ffffffe4;592;ffffff39;7;193;000001a8;ffffff5a;fffffb79;0
3856;15994;ffffffc9;ffffffe4;0000057c;ffffff14;ffffffee;196;000001b4;ffffff5a;fffffb79;0
3857;15999;ffffffdd;ffffffd9;554;ffffff0b;ffffffd3;192;000001b4;ffffff5a;fffffb79;0
3858;16003;ffffffdc;ffffffd4;0000055f;ffffff16;ffffffbb;0000018d;000001b4;ffffff58;fffffb9a;0
3859;16007;ffffffe1;ffffffdb;0000054d;ffffff37;ffffffae;183;000001b2;ffffff58;fffffb9a;0
3860;16011;ffffffec;ffffffe3;0000055f;ffffff53;ffffffa9;182;000001b2;ffffff58;fffffb9a;0
3861;16016;fffffffd;fffffff1;0000057e;ffffff71;ffffffa7;196;000001c0;ffffff60;fffffb63;0
3862;16020;5;fffffff8;0000057b;ffffff78;ffffffa5;000001b4;000001c0;ffffff60;fffffb63;0
3863;16024;5;fffffffc;588;ffffff79;ffffffa1;000001dc;000001c0;ffffff60;fffffb63;0
3864;16028;4;fffffff9;585;ffffff6c;ffffff9b;207;000001b4;ffffff5c;fffffb74;0
3865;16033;fffffffd;ffffffe7;594;ffffff5c;ffffff95;0000022a;000001b4;ffffff5c;fffffb74;0
3866;16037;fffffffe;ffffffd7;000005a0;ffffff45;ffffff8b;0000023d;000001b4;ffffff5c;fffffb74;0
3867;16041;9;ffffffd9;000005a8;ffffff3e;ffffff75;241;000001c4;ffffff71;fffffb8c;0
3868;16045;12;ffffffe0;000005a1;ffffff49;ffffff4b;241;000001c4;ffffff71;fffffb8c;0
3869;16049;16;fffffff0;590;ffffff4a;ffffff20;247;000001c4;ffffff71;fffffb8c;0
3870;16054;10;fffffffc;571;ffffff4b;fffffefe;258;000001c2;ffffff6d;fffffb8a;0
3871;16058;9;fffffffb;0000055c;ffffff68;fffffee6;277;000001c2;ffffff6d;fffffb8a;0
3872;16062;5;fffffffe;0000055a;ffffff7f;fffffee5;000002a7;000001c2;ffffff6d;fffffb8a;0
3873;16067;0000000e;fffffff9;0000054c;ffffff7d;ffffff00;000002d3;000001bc;ffffff6b;fffffb77;0
3874;16071;4;fffffff8;0000054c;ffffff6d;ffffff30;000002f0;000001bc;ffffff6b;fffffb77;0
3875;16075;ffffffe9;ffffffed;559;ffffff55;ffffff6b;305;000001bc;ffffff6b;fffffb77;0
3876;16079;ffffffd6;ffffffec;552;ffffff3c;ffffffb4;314;000001ce;ffffff5e;fffffb82;0
3877;16084;ffffffbb;ffffffc5;0000055f;ffffff1e;ffffffec;317;000001ce;ffffff5e;fffffb82;0
3878;16088;ffffff9b;ffffffac;569;fffffefc;0000001e;0000030e;000001ce;ffffff5e;fffffb82;0
3879;16092;ffffff8f;ffffff9c;0000055b;fffffeef;0000003f;000002fd;000001d7;ffffff54;fffffb96;0
3880;16096;ffffff7b;ffffffac;0000053d;fffffedb;0000005d;000002dc;000001d7;ffffff54;fffffb96;0
3881;16101;ffffff7e;ffffffac;0000052c;fffffee6;0000007b;000002b5;000001d7;ffffff54;fffffb96;0
3882;16105;ffffff6a;ffffffb2;524;ffffff09;0000008f;295;000001d0;ffffff71;fffffb82;0
3883;16109;ffffff80;ffffffb0;0000052c;ffffff37;0000009b;281;000001d0;ffffff71;fffffb82;0
3884;16113;ffffff9f;ffffffb8;522;ffffff54;0000009d;0000026f;000001d0;ffffff71;fffffb82;0
3885;16118;ffffffac;ffffffb7;522;ffffff70;91;254;000001d0;ffffff67;fffffb5f;0
3886;16122;ffffffab;ffffffb8;0000051e;ffffff90;72;232;000001d0;ffffff67;fffffb5f;0
3887;16126;ffffffaf;ffffffb9;518;ffffffb7;55;210;000001d0;ffffff67;fffffb5f;0
3888;16130;ffffffbb;ffffffb6;0000052a;ffffffd8;0000003b;000001ed;000001ca;ffffff6d;fffffb7c;0
3889;16135;ffffffdc;ffffffca;0000053b;fffffff7;38;000001d1;000001ca;ffffff6d;fffffb7c;0
3890;16139;ffffffe7;ffffffc1;0000054b;0000000e;52;000001c0;000001ca;ffffff6d;fffffb7c;0
3891;16143;fffffff0;ffffffb8;575;0000001d;0000006c;000001b2;000001c4;ffffff58;fffffb7e;0
3892;16147;ffffffde;ffffffbb;581;25;87;000001ad;000001c4;ffffff58;fffffb7e;0
3893;16152;ffffffea;ffffffaf;0000058c;0000002b;99;000001ad;000001c4;ffffff58;fffffb7e;0
3894;16156;ffffffeb;ffffffbf;597;28;000000a8;000001b1;000001c0;ffffff69;fffffb8c;0
3895;16160;fffffffc;ffffffbe;000005ac;0000001f;000000ae;000001bf;000001c0;ffffff69;fffffb8c;0
3896;16164;0000000c;ffffffb3;000005bf;1;000000a8;000001d3;000001c0;ffffff69;fffffb8c;0
3897;16169;0000002d;ffffffc6;000005a7;ffffffcf;87;000001d5;000001be;ffffff71;fffffb7c;0
3898;16173;0000003f;ffffffc3;0000059f;ffffffa2;0000004c;000001c7;000001be;ffffff71;fffffb7c;0
3899;16177;48;ffffffbd;590;ffffff85;fffffffb;000001a3;000001be;ffffff71;fffffb7c;0
3900;16181;0000004a;ffffffba;588;ffffff81;ffffffa9;173;000001be;ffffff6d;fffffba1;0
3901;16186;0000004d;ffffffa1;596;ffffff97;ffffff68;0000014a;000001be;ffffff6d;fffffba1;0
3902;16190;0000005d;ffffffb0;0000059f;ffffffb7;ffffff43;122;000001be;ffffff6d;fffffba1;0
3903;16194;61;ffffff9e;000005b3;ffffffd4;ffffff30;104;000001ce;ffffff5c;fffffb7e;0
3904;16198;59;ffffffa9;000005c8;ffffffea;ffffff26;0,00E+00;000001ce;ffffff5c;fffffb7e;0
3905;16203;52;ffffffaf;000005cf;fffffff0;ffffff23;000000df;000001ce;ffffff5c;fffffb7e;0
3906;16207;49;ffffffb2;000005cc;fffffff4;ffffff03;000000d5;1,00E+01;ffffff69;fffffb9a;0
3907;16211;47;ffffffb5;000005c0;fffffffd;fffffed3;000000d8;1,00E+01;ffffff69;fffffb9a;0
3908;16215;0000002d;ffffffb7;000005a3;9;fffffea4;000000d4;1,00E+01;ffffff69;fffffb9a;0
3909;16220;11;ffffffae;0000058a;0000001a;fffffe7d;000000db;000001d2;ffffff4c;fffffb79;0
3910;16224;7;ffffffc3;0000056f;0000002a;fffffe6c;000000db;000001d2;ffffff4c;fffffb79;0
3911;16228;1;ffffffc9;558;42;fffffe72;000000d5;000001d2;ffffff4c;fffffb79;0
3912;16232;6;ffffffca;559;58;fffffe74;000000d7;1,00E+07;ffffff56;fffffb85;0
3913;16237;9;ffffffc8;565;0000006e;fffffe7d;000000cf;1,00E+07;ffffff56;fffffb85;0
3914;16241;fffffffd;ffffffb3;000005a1;000000d3;fffffe46;000000c2;1,00E+07;ffffff56;fffffb85;0
3915;16245;4;ffffffca;000005af;154;fffffdcb;000000a8;000001df;ffffff52;fffffb6e;0
3916;16250;2;ffffffc8;598;0000019b;fffffd73;97;000001df;ffffff52;fffffb6e;0
3917;16254;0000000e;ffffffde;585;000001a2;fffffd5e;0000008a;000001df;ffffff52;fffffb89;0
3918;16258;0000003e;ffffffea;000005ee;0000017a;fffffd76;0000008b;000001f7;ffffff44;fffffb89;0
3919;16262;0;51;0000063a;146;fffffd5e;000000ac;000001f7;ffffff44;fffffb89;0
3920;16266;27;25;000005fa;0,00E+00;fffffd3f;000000f3;000001f7;ffffff3e;fffffb77;0
3921;16271;35;0000000e;000005ac;85;fffffd6d;121;000001f3;ffffff3e;fffffb77;0
3922;16275;0000005a;0;000005a7;42;fffffdb1;0000014d;000001f3;ffffff3e;fffffb77;0
3923;16279;58;ffffffcd;562;0000000c;fffffdf2;151;214;ffffff4c;fffffb68;0
3924;16284;0000005a;ffffffc5;0000053f;ffffffec;fffffe3c;0000013c;214;ffffff4c;fffffb68;0
3925;16288;53;ffffffbf;525;ffffffdc;fffffe91;115;214;ffffff4c;fffffb68;0
3926;16292;45;ffffffc1;528;ffffffe6;fffffed8;000000ef;0000020e;ffffff3c;fffffb80;0
3927;16296;0000003f;ffffffb7;0000051c;fffffff9;ffffff08;000000ce;0000020e;ffffff3c;fffffb80;0
3928;16301;44;ffffffd3;504;16;ffffff3d;000000ab;0000020e;ffffff3c;fffffb80;0
3929;16305;0000003f;ffffffc3;508;33;ffffff6e;0000008c;210;ffffff3a;fffffb80;0
3930;16309;40;ffffffd0;0000051c;59;ffffffab;73;210;ffffff3a;fffffb80;0
3931;16313;43;ffffffe2;523;75;ffffffea;70;210;ffffff3a;fffffb80;0
3932;16318;0000002a;9;0000051f;0000008a;31;77;218;ffffff40;fffffb83;0
3933;16322;21;43;533;0000008e;0000005e;000000aa;218;ffffff40;fffffb83;0
3934;16326;fffffff5;000000c9;528;90;86;126;218;ffffff40;fffffb83;0
3935;16330;ffffffd1;139;572;77;90;000001f0;205;ffffff44;fffffb79;0
3936;16335;fffffff8;112;000005ca;38;71;000002d7;205;ffffff44;fffffb79;0
3937;16339;12;41;0000059d;13;54;375;205;ffffff44;fffffb79;0
3938;16343;44;ffffffe3;0000058d;20;49;000003a3;216;ffffff3c;fffffb7b;0
3939;16347;71;ffffffc9;591;0000003f;37;397;216;ffffff3c;fffffb7b;0
3940;16352;71;ffffffcf;586;51;27;374;216;ffffff3c;fffffb7b;0
3941;16356;70;ffffffd0;0000057d;57;0000000f;370;218;ffffff3a;fffffb97;0
3942;16360;86;ffffffc6;585;56;4;0000036a;218;ffffff3a;fffffb97;0
3943;16364;82;ffffffb9;571;47;fffffff8;0000035c;218;ffffff3a;fffffb97;0
3944;16368;81;ffffffb4;568;0000002a;fffffff6;343;203;ffffff38;fffffb81;0
3945;16373;0000007d;ffffffb7;581;16;fffffff7;0000031b;203;ffffff38;fffffb81;0
3946;16377;56;ffffffaa;589;3;fffffff1;2,00E+05;203;ffffff38;fffffb81;0
3947;16381;33;ffffffa8;0000059a;fffffff9;ffffffd2;000002a2;0000022a;ffffff32;fffffb8c;0
3948;16386;46;ffffff91;000005b3;fffffff5;ffffffb7;258;0000022a;ffffff32;fffffb8c;0
3949;16390;0000002b;ffffff8a;000005b2;fffffff4;ffffff90;0000020f;0000022a;ffffff32;fffffb8c;0
3950;16394;0000002b;ffffff89;000005ca;fffffff9;ffffff6a;000001c5;220;ffffff2f;fffffb65;0
3951;16398;27;ffffff95;000005b5;1;ffffff4e;182;220;ffffff2f;fffffb65;0
3952;16403;15;ffffff95;593;5;ffffff30;141;220;ffffff2f;fffffb65;0
3953;16407;0000000b;ffffffaf;0000058d;5;ffffff21;112;230;ffffff2f;fffffb74;0
3954;16411;8;ffffffbf;0000057d;0000000d;ffffff16;000000ec;230;ffffff2f;fffffb74;0
3955;16415;2;ffffffce;573;11;ffffff17;000000d1;230;ffffff2f;fffffb74;0
3956;16420;0000000e;ffffffda;565;15;ffffff1b;000000c1;0000022a;ffffff38;fffffb8b;0
3957;16424;11;fffffff4;551;20;ffffff24;000000c3;0000022a;ffffff38;fffffb8b;0
3958;16428;0000001e;ffffffea;544;19;ffffff34;000000ca;0000022a;ffffff38;fffffb8b;0
3959;16433;0000003a;ffffffef;511;0000001a;ffffff55;000000dc;0000022c;ffffff36;fffffb7b;0
3960;16437;0000003c;fffffff3;0000050f;23;ffffff7f;000000fa;0000022c;ffffff36;fffffb7b;0
3961;16441;60;ffffffda;000004f3;0000001e;ffffffbe;0000011d;0000022c;ffffff36;fffffb7b;0
3962;16445;82;ffffffdd;000004f0;20;1;137;222;ffffff2f;fffffb74;0
3963;16450;000000a1;ffffffeb;4,00E+01;32;45;0000015c;222;ffffff2f;fffffb74;0
3964;16454;90;fffffffd;4,00E+01;40;0000007b;0000017f;222;ffffff2f;fffffb74;0
3965;16458;66;4;000005f7;0000004b;000000b0;000001ae;224;ffffff36;fffffb8b;0
3966;16462;75;3;515;69;000000c4;1,00E+00;224;ffffff36;fffffb8b;0
3967;16467;69;fffffffe;0000052c;89;000000c3;210;224;ffffff36;fffffb8b;0
3968;16471;0000002d;14;554;000000a9;000000b5;239;228;ffffff2b;fffffb89;0
3969;16475;44;19;0000055b;000000b9;000000a5;0000025c;228;ffffff2b;fffffb89;0
3970;16479;17;40;575;000000c5;93;0000027e;228;ffffff2b;fffffb89;0
3971;16484;ffffff8c;73;586;000000ba;0000009c;000002a8;0000022e;ffffff11;fffffb71;0
3972;16488;ffffff31;87;592;0000009a;000000ab;2,00E+01;0000022e;ffffff11;fffffb71;0
3973;16492;fffffef2;91;000005cb;66;000000a1;0000030e;0000022e;ffffff11;fffffb8e;0
3974;16497;fffffef1;0000008b;000005c8;44;0000008a;333;222;ffffff0d;fffffb8e;0
3975;16501;fffffee2;0000005a;000005a0;37;0000006c;0000033d;222;ffffff0d;fffffb8e;0
3976;16505;ffffff30;0000002d;0000057b;43;66;330;222;ffffff11;fffffba2;0
3977;16509;ffffff6d;fffffff4;541;0000004e;89;0000031e;222;ffffff11;fffffba2;0
3978;16513;ffffffc0;ffffffd8;549;72;000000ae;000002f1;222;ffffff11;fffffba2;0
3979;16518;ffffffc6;ffffffca;0000054b;000000a5;000000b9;000002aa;222;ffffff15;fffffb7c;0
3980;16522;ffffffd9;ffffffda;573;000000cf;000000ab;267;232;ffffff15;fffffb7c;0
3981;16526;ffffffdf;ffffffdf;597;000000cb;96;0000023c;232;ffffff15;fffffb7c;0
3982;16530;ffffffff;ffffffdb;596;000000b7;0000007f;0000021f;0000021c;ffffff0b;fffffb79;0
3983;16535;13;ffffffcb;0000058e;000000a5;80;000001fd;0000021c;ffffff0b;fffffb79;0
3984;16539;16;ffffffcf;0000058d;90;82;1,00E+02;0000021c;ffffff0b;fffffb79;0
3985;16543;0000001e;ffffffd6;0000057a;0000007a;93;000001c9;220;ffffff1b;fffffb5f;0
3986;16547;9;ffffffd2;559;68;98;000001b0;220;ffffff1b;fffffb5f;0
3987;16552;15;ffffffcb;564;63;0000009e;0000018e;220;ffffff1b;fffffb5f;0
3988;16556;8;fffffffa;552;55;0000009b;0000017b;228;ffffff07;fffffb71;0
3989;16560;11;7;543;46;98;0000017a;228;ffffff07;fffffb71;0
3990;16564;25;18;543;0000003b;0000009e;0000018c;228;ffffff07;fffffb71;0
3991;16569;27;14;0000053f;0000002d;000000a7;0000019f;0000022e;ffffff19;fffffb81;0
3992;16573;36;18;556;18;000000b4;000001b1;0000022e;ffffff19;fffffb81;0
3993;16577;8;5;558;fffffffb;000000c9;000001bf;0000022e;ffffff19;fffffb81;0
3994;16581;ffffffec;9;0000055c;fffffff6;000000da;000001c5;0000021c;ffffff03;fffffb94;0
3995;16586;ffffffc8;10;585;fffffff6;000000df;000001cb;0000021c;ffffff03;fffffb94;0
3996;16590;ffffffad;12;571;fffffff7;000000da;000001ce;0000021c;ffffff03;fffffb94;0
3997;16594;ffffffa4;fffffffc;567;2;000000d0;000001c1;226;ffffff0d;fffffb8e;0
3998;16598;ffffff97;fffffff0;0000053a;16;000000d2;000001a5;226;ffffff0d;fffffb8e;0
3999;16603;ffffffa0;ffffffec;0000053b;0000002f;000000cb;0000017e;226;ffffff0d;fffffb8e;0
4000;16607;ffffffb0;ffffffe9;542;35;000000c8;0000014a;0000022a;ffffff09;fffffb83;0
4001;16611;ffffffde;ffffffe7;555;33;000000cf;0000012b;0000022a;ffffff09;fffffb83;0
4002;16616;ffffffac;fffffffb;547;37;000000da;111;0000022a;ffffff09;fffffb83;0
4003;16620;ffffffb5;ffffffe9;0000055b;42;000000df;100;216;fffffeee;fffffb88;0
4004;16624;ffffffbb;ffffffef;564;45;0,00E+00;000000ed;216;fffffeee;fffffb88;0
4005;16628;ffffffb9;ffffffde;575;52;000000f1;000000c5;216;fffffeee;fffffb88;0
4006;16633;ffffffbc;ffffffdd;585;0000005f;103;000000a1;0000020e;fffffef0;fffffb6c;0
4007;16637;ffffff8f;ffffffed;0000057d;0000006f;0000010e;0000008c;0000020e;fffffef0;fffffb6c;0
4008;16641;ffffff98;fffffffc;586;0000008d;0000011e;0000007c;0000020e;fffffef0;fffffb6c;0
4009;16645;ffffff8f;20;572;000000ad;121;81;0000020e;fffffeea;fffffb83;0
4010;16650;ffffff8b;23;564;000000dd;0000011f;92;0000020e;fffffeea;fffffb83;0
4011;16654;ffffffa2;0000002a;0000052a;117;0000010b;000000a5;0000020e;fffffeea;fffffb83;0
4012;16658;ffffffb3;0000003c;0000051f;151;000000f9;000000af;0000020c;fffffee8;fffffb6f;0
4013;16662;ffffffcc;62;538;0000017a;000000f1;000000af;0000020c;fffffee8;fffffb6f;0
4014;16667;fffffffd;0000007d;533;196;000000fa;000000ae;0000020c;fffffee8;fffffb6f;0
4015;16671;ffffffbf;47;529;0000019d;000000f5;000000c0;212;fffffef0;fffffb89;0
4016;16675;ffffffbe;29;0000051d;000001a0;000000d1;000000d9;212;fffffef0;fffffb89;0
4017;16679;ffffffd8;28;544;0000019b;000000b5;0,00E+00;212;fffffef0;fffffb89;0
4018;16684;ffffffe1;12;558;190;000000a0;0,00E+00;203;fffffedc;fffffb87;0
4019;16688;ffffffdd;14;0000055e;0000017b;0000008e;0,00E+00;203;fffffedc;fffffb87;0
4020;16692;ffffffd5;12;567;157;78;000000df;203;fffffedc;fffffb87;0
4021;16696;ffffffbb;5;573;0000012d;0000005d;000000cf;0000020c;fffffee4;fffffb8a;0
4022;16701;ffffffa9;0;576;101;47;000000be;0000020c;fffffee4;fffffb8a;0
4023;16705;ffffffb8;fffffffc;577;0,00E+00;31;000000bc;0000020c;fffffee4;fffffb8a;0
4024;16709;0000006e;ffffffb7;577;000000ce;21;000000cc;205;fffffee0;fffffb9a;0
4025;16713;0000009b;ffffff7f;000005a3;90;fffffff3;0000011e;205;fffffee0;fffffb9a;0
4026;16718;28;ffffffef;595;47;ffffffd2;0000019a;205;fffffee0;fffffb9a;0
4027;16722;ffffffc3;ffffffef;0000058a;fffffffd;ffffffae;222;201;fffffeca;fffffb8b;0
4028;16726;ffffffc5;fffffff9;0000055a;ffffffbb;ffffff9d;000002aa;201;fffffeca;fffffb8b;0
4029;16730;ffffffa3;ffffffee;0000051d;ffffff85;ffffff73;0000032c;201;fffffeca;fffffb8b;0
4030;16735;ffffff4b;fffffffe;000004fc;ffffff57;ffffff37;000003a6;212;fffffecc;fffffb88;0
4031;16739;ffffff49;fffffff4;0000051e;ffffff44;ffffff0c;000003f2;212;fffffecc;fffffb88;0
4032;16743;ffffff6e;ffffffff;517;ffffff3d;fffffee6;0000040e;212;fffffecc;fffffb88;0
4033;16747;ffffff76;4;0000053a;ffffff42;fffffec2;403;210;fffffee0;fffffb88;0
4034;16752;ffffff44;0000004c;564;ffffff4f;fffffea4;3,00E+02;210;fffffee0;fffffb88;0
4035;16756;ffffff64;0000006e;000005aa;ffffff71;fffffeb0;394;210;fffffee0;fffffb88;0
4036;16760;ffffffb1;0000005e;000005dd;ffffffaa;fffffed2;0000033c;0000023a;fffffecc;fffffb90;0
4037;16764;fffffffe;0000000d;000005aa;ffffffc4;fffffef5;000002f4;0000023a;fffffecc;fffffb90;0
4038;16769;0000001d;ffffffe4;000005a0;ffffffc9;fffffef8;000002dc;0000023a;fffffecc;fffffb9d;0
4039;16773;11;fffffff1;000005af;ffffffba;fffffeee;000002f0;241;fffffede;fffffb9d;0
4040;16777;0000000f;fffffff4;000005bf;ffffffa3;fffffef1;0000030c;241;fffffede;fffffb9d;0
4041;16781;4;fffffffd;000005c4;ffffff82;ffffff0c;330;241;fffffee8;fffffb78;0
4042;16786;4;6;000005c8;ffffff6a;ffffff24;342;234;fffffee8;fffffb78;0
4043;16790;ffffffef;3;000005d9;ffffff66;ffffff62;346;234;fffffee8;fffffb78;0
4044;16794;ffffffba;fffffffd;000005ce;ffffff75;ffffffaf;0000033c;234;fffffee4;fffffb89;0
4045;16798;ffffff9c;fffffffc;5,00E+01;ffffff82;000000f7;325;0000024d;fffffee4;fffffb89;0
4046;16803;ffffff75;fffffffc;000005d3;ffffff99;42;000002ff;0000024d;fffffee4;fffffb89;0
4047;16807;ffffff50;ffffffff;000005be;ffffffba;84;000002c9;243;fffffeea;fffffb75;0
4048;16811;ffffff35;1;0000058e;ffffffe2;000000bb;288;243;fffffeea;fffffb75;0
4049;16815;ffffff31;fffffffd;576;0000001f;000000dd;0000024a;243;fffffeea;fffffb75;0
4050;16820;ffffff40;8;0000055f;59;000000d1;203;0000023a;fffffee6;fffffb94;0
4051;16824;ffffff5a;18;558;90;000000b8;000001ab;0000023a;fffffee6;fffffb94;0
4052;16828;ffffff69;35;0000055a;000000bb;0000006d;156;0000023a;fffffee6;fffffb94;0
4053;16833;ffffff8f;000000ac;580;000000ee;55;103;238;fffffede;fffffba8;0
4054;16837;ffffffb3;96;546;0000013f;63;0000009b;238;fffffede;fffffba8;0
4055;16841;ffffffa8;0000005e;565;162;56;0000004f;238;fffffede;fffffba8;0
4056;16845;ffffffdd;0000006b;0000059c;197;51;0000002b;249;fffffed8;fffffb96;0
4057;16850;0000003b;000000ce;000005a8;000001b5;0000005b;ffffffff;249;fffffed8;fffffb96;0
4058;16854;0000005f;000000d0;000005a5;000001c0;72;ffffffb6;249;fffffed8;fffffb96;0
4059;16858;30;78;572;000001a7;000000b4;ffffff80;232;fffffece;fffffb7e;0
4060;16862;0000000b;52;568;0000018d;000000d0;ffffff5e;232;fffffece;fffffb7e;0
4061;16867;fffffffd;0000004f;0000056d;0000017a;000000c4;ffffff4e;232;fffffece;fffffb7e;0
4062;16871;ffffffe9;47;569;0000015a;000000a7;ffffff55;238;fffffec3;fffffb96;0
4063;16875;ffffffd7;0000004c;0000055a;0000013d;0000008d;ffffff6f;238;fffffec3;fffffb96;0
4064;16879;ffffffcd;0000004a;553;130;0000006f;ffffffa2;238;fffffec3;fffffb96;0
4065;16884;ffffffc3;54;556;128;54;ffffffdb;230;fffffec5;fffffba1;0
4066;16888;ffffffd1;56;0000055d;128;43;17;230;fffffec5;fffffba1;0
4067;16892;ffffffd7;0000004f;560;122;36;42;230;fffffec5;fffffba1;0
4068;16896;ffffffdd;41;569;0000010d;0000002a;75;234;fffffeb1;fffffb89;0
4069;16901;ffffffe0;48;577;000000ef;29;0000009c;234;fffffeb1;fffffb89;0
4070;16905;ffffffc6;51;569;000000d7;23;000000b7;234;fffffeb1;fffffb89;0
4071;16909;ffffffc5;58;559;000000bc;0000001e;000000c7;245;fffffebd;fffffb9c;0
4072;16913;ffffffb9;0000005b;0000055a;000000b1;0000000c;000000d8;245;fffffebd;fffffb9c;0
4073;16918;ffffffae;0000005d;555;000000af;fffffff6;0,00E+00;245;fffffebd;fffffb9c;0
4074;16922;ffffffbb;64;562;000000b3;ffffffde;000000fb;234;fffffe9b;fffffb99;0
4075;16926;ffffffbf;0000004f;0000055e;000000b2;ffffffd1;0000011d;234;fffffe9b;fffffb99;0
4076;16930;ffffffcc;0000004c;556;000000b5;ffffffb6;0000014d;234;fffffe9b;fffffb99;0
4077;16934;ffffffe6;0000002b;0000055f;000000b7;ffffffa4;182;230;fffffebb;fffffb8a;0
4078;16939;fffffffd;31;0000056c;000000a1;ffffff91;0000019c;230;fffffebb;fffffb8a;0
4079;16943;11;0000002a;598;78;ffffff7d;000002df;230;fffffebb;fffffb8a;0
4080;16947;19;0000002b;0000058a;50;ffffff79;223;224;fffffe9d;fffffba7;0
4081;16951;19;24;590;24;ffffff7c;268;224;fffffe9d;fffffba7;0
4082;16956;19;0000001d;000005a2;7;ffffff77;000002ab;224;fffffe9d;fffffba7;0
4083;16960;0000001f;0000000b;000005c0;fffffff0;ffffff7b;2,00E+06;0000023e;fffffeb3;fffffb98;0
4084;16964;0000002d;ffffffe3;000005c2;ffffffd6;ffffff89;315;0000023e;fffffeb3;fffffb98;0
4085;16968;fffffff8;34;590;ffffffc4;ffffff90;342;0000023e;fffffeb3;fffffb98;0
4086;16973;3;0000004c;000005b4;ffffffc0;ffffff92;369;234;fffffea7;fffffb8c;0
4087;16977;ffffffeb;0000004d;000005a2;ffffffd5;ffffffb6;370;234;fffffea7;fffffb8c;0
4088;16981;ffffffc4;0000005b;585;ffffffeb;ffffffda;0000035c;234;fffffea7;fffffb8c;0
4089;16985;ffffffcb;0000006b;0000056f;17;ffffffee;341;240;fffffea5;fffffba2;0
4090;16990;ffffffcf;0000006d;569;43;fffffff8;0000031d;240;fffffea5;fffffba2;0
4091;16994;ffffffd1;51;559;62;ffffffee;0000030b;240;fffffea5;fffffba2;0
4092;16998;ffffffe6;0000004b;0000055a;0000007a;ffffffda;302;0000024d;fffffea1;fffffb94;0
4093;17002;ffffff03;29;556;88;ffffffbd;313;0000024d;fffffea1;fffffb94;0
4094;17007;2;0000000e;0000056a;87;ffffff9e;340;0000024d;fffffea1;fffffb94;0
4095;17011;fffffffa;4;584;0000007e;ffffff87;0000036e;253;fffffeb3;fffffb8b;0
4096;17015;fffffff6;0000000d;0000058b;0000006f;ffffff78;0000039d;253;fffffeb3;fffffb8b;0
4097;17020;fffffff4;0000000d;590;53;ffffff6f;000003c4;253;fffffeb3;fffffb8b;0
4098;17024;fffffff9;0000003d;590;0000003a;ffffff6d;000003dc;261;fffffe9f;fffffbb8;0
4099;17028;ffffffee;0000005f;591;0000000d;ffffff7b;3,00E+06;261;fffffe9f;fffffbb8;0
4100;17032;fffffffe;78;567;fffffff0;ffffff8d;3,00E+04;261;fffffea7;fffffb9b;0
4101;17037;fffffff6;0000009c;0000054d;ffffffe3;ffffffa8;000003de;261;fffffea7;fffffb9b;0
4102;17041;ffffffe3;000000ba;548;ffffffe3;ffffffbc;000003cd;261;fffffea7;fffffb9b;0
4103;17045;ffffffda;000000b9;532;ffffffe4;ffffffc1;000003b5;261;fffffe9d;fffffb93;0
4104;17049;ffffffcf;000000c8;524;ffffffe8;ffffffc7;395;267;fffffe9d;fffffb93;0
4105;17054;ffffffb5;000000c7;0000051a;ffffffee;ffffffb7;369;267;fffffe9d;fffffb93;0
4106;17058;ffffff98;000000cd;528;fffffff4;ffffff96;337;267;fffffe95;fffffba6;0
4107;17062;ffffff9a;000000ae;504;fffffff1;ffffff67;0000030b;267;fffffe95;fffffba6;0
4108;17066;ffffffa3;000000a6;501;14;ffffff2b;2,00E+07;267;fffffe95;fffffba6;0
4109;17071;ffffff9d;000000a1;0000050e;0000002f;fffffef4;000002d4;0000027c;fffffe99;fffffb95;0
4110;17075;ffffffab;0000009d;529;0000004e;fffffec2;000002c1;0000027c;fffffe99;fffffb95;0
4111;17079;ffffffba;000000aa;0000052c;69;fffffe9f;000002be;0000027c;fffffe99;fffffb95;0
4112;17083;ffffffd4;000000a3;534;81;fffffe8d;000002c9;282;fffffe95;fffffb9a;0
4113;17088;ffffffec;000000aa;0000054a;0000007e;fffffe8e;2,00E+04;282;fffffe95;fffffb9a;0
4114;17092;1;0000007f;0000054c;69;fffffe8d;310;282;fffffe95;fffffb9a;0
4115;17096;0000000e;0000006b;555;0000005d;fffffe92;0000033e;0000028c;fffffe97;fffffbb8;0
4116;17100;0000000e;0000006b;559;0000004f;fffffe9d;367;0000028c;fffffe97;fffffbb8;0
4117;17105;0000000b;75;571;0000003c;fffffea0;0000038c;0000028c;fffffe97;fffffbb8;0
4118;17109;6;88;0000056f;20;fffffe9c;000003a2;0000028e;fffffe9d;fffffb96;0
4119;17113;13;94;557;7;fffffe96;000003b3;0000028e;fffffe9d;fffffb96;0
4120;17117;23;0000009d;558;9;fffffea1;000003b7;0000028e;fffffe9d;fffffb96;0
